$PEKIO,COORD,120,0x000EBC,23.50,5.38,1.33,,1722931566.148
$PEKIO,COORD,121,0x000EBC,23.47,5.29,1.33,,1722931566.244
$PEKIO,COORD,122,0x000EBC,23.45,5.21,1.32,,1722931566.344
$PEKIO,COORD,123,0x000EBC,23.44,5.12,1.31,,1722931566.440
$PEKIO,COORD,124,0x000EBC,23.44,5.03,1.30,,1722931566.537
$PEKIO,COORD,125,0x000EBC,23.46,4.93,1.31,,1722931566.637
$PEKIO,COORD,126,0x000EBC,23.49,4.83,1.31,,1722931566.733
$PEKIO,COORD,127,0x000EBC,23.51,4.73,1.32,,1722931566.833
$PEKIO,COORD,128,0x000EBC,23.53,4.64,1.32,,1722931566.928
$PEKIO,COORD,129,0x000EBC,23.54,4.57,1.31,,1722931567.025
$PEKIO,COORD,130,0x000EBC,23.53,4.49,1.30,,1722931567.126
$PEKIO,COORD,131,0x000EBC,23.51,4.41,1.29,,1722931567.221
$PEKIO,COORD,132,0x000EBC,23.49,4.32,1.28,,1722931567.320
$PEKIO,COORD,133,0x000EBC,23.47,4.23,1.27,,1722931567.417
$PEKIO,COORD,134,0x000EBC,23.45,4.14,1.27,,1722931567.517
$PEKIO,COORD,135,0x000EBC,23.44,4.04,1.28,,1722931567.613
$PEKIO,COORD,136,0x000EBC,23.45,3.93,1.30,,1722931567.710
$PEKIO,COORD,137,0x000EBC,23.45,3.83,1.32,,1722931567.810
$PEKIO,COORD,138,0x000EBC,23.45,3.74,1.34,,1722931567.906
$PEKIO,COORD,139,0x000EBC,23.44,3.66,1.35,,1722931568.003
$PEKIO,COORD,140,0x000EBC,23.43,3.59,1.36,,1722931568.103
$PEKIO,COORD,141,0x000EBC,23.41,3.51,1.35,,1722931568.198
$PEKIO,COORD,142,0x000EBC,23.38,3.43,1.34,,1722931568.298
$PEKIO,COORD,143,0x000EBC,23.34,3.35,1.34,,1722931568.394
$PEKIO,COORD,144,0x000EBC,23.30,3.25,1.33,,1722931568.494
$PEKIO,COORD,145,0x000EBC,23.25,3.15,1.32,,1722931568.590
