$PEKIO,COORD,083,0x001A2C,1.54,-3.79,1.19,,1726450202.315
$PEKIO,COORD,187,0x001A79,1.65,-3.92,1.27,,1726450202.374
$PEKIO,COORD,084,0x001A2C,1.47,-3.89,1.22,,1726450202.413
$PEKIO,COORD,188,0x001A79,1.66,-3.96,1.25,,1726450202.473
$PEKIO,COORD,085,0x001A2C,1.40,-3.97,1.23,,1726450202.514
$PEKIO,COORD,189,0x001A79,1.68,-3.99,1.22,,1726450202.575
$PEKIO,COORD,086,0x001A2C,1.34,-4.04,1.23,,1726450202.594
$PEKIO,COORD,190,0x001A79,1.72,-4.04,1.19,,1726450202.674
$PEKIO,COORD,087,0x001A2C,1.28,-4.09,1.22,,1726450202.693
$PEKIO,COORD,191,0x001A79,1.75,-4.14,1.18,,1726450202.774
$PEKIO,COORD,088,0x001A2C,1.24,-4.13,1.20,,1726450202.794
$PEKIO,COORD,192,0x001A79,1.76,-4.25,1.18,,1726450202.874
$PEKIO,COORD,089,0x001A2C,1.20,-4.17,1.19,,1726450202.894
$PEKIO,COORD,193,0x001A79,1.77,-4.33,1.18,,1726450202.974
$PEKIO,COORD,090,0x001A2C,1.18,-4.20,1.17,,1726450202.994
$PEKIO,COORD,194,0x001A79,1.77,-4.40,1.19,,1726450203.075
$PEKIO,COORD,091,0x001A2C,1.18,-4.23,1.14,,1726450203.095
$PEKIO,COORD,195,0x001A79,1.76,-4.46,1.20,,1726450203.175
$PEKIO,COORD,092,0x001A2C,1.18,-4.26,1.11,,1726450203.196
$PEKIO,COORD,196,0x001A79,1.74,-4.50,1.21,,1726450203.275
$PEKIO,COORD,093,0x001A2C,1.20,-4.30,1.08,,1726450203.297
$PEKIO,COORD,197,0x001A79,1.72,-4.53,1.23,,1726450203.377
$PEKIO,COORD,094,0x001A2C,1.20,-4.35,1.07,,1726450203.398
$PEKIO,COORD,198,0x001A79,1.69,-4.54,1.25,,1726450203.476
$PEKIO,COORD,095,0x001A2C,1.20,-4.42,1.06,,1726450203.496
$PEKIO,COORD,199,0x001A79,1.69,-4.63,1.25,,1726450203.578
$PEKIO,COORD,096,0x001A2C,1.19,-4.50,1.07,,1726450203.597
$PEKIO,COORD,200,0x001A79,1.69,-4.80,1.25,,1726450203.678
$PEKIO,COORD,097,0x001A2C,1.20,-4.60,1.08,,1726450203.698
$PEKIO,COORD,201,0x001A79,1.71,-5.02,1.24,,1726450203.778
$PEKIO,COORD,098,0x001A2C,1.22,-4.70,1.09,,1726450203.822
$PEKIO,COORD,202,0x001A79,1.73,-5.21,1.23,Math: Not enough data.,1726450203.878
$PEKIO,COORD,099,0x001A2C,1.26,-4.82,1.10,,1726450203.897
$PEKIO,COORD,203,0x001A79,1.75,-5.37,1.22,,1726450203.978
$PEKIO,COORD,100,0x001A2C,1.30,-4.95,1.11,,1726450203.999
$PEKIO,COORD,204,0x001A79,1.77,-5.53,1.20,,1726450204.078
$PEKIO,COORD,101,0x001A2C,1.33,-5.06,1.13,,1726450204.100
$PEKIO,COORD,205,0x001A79,1.79,-5.66,1.18,,1726450204.181
$PEKIO,COORD,102,0x001A2C,1.34,-5.17,1.15,,1726450204.201
$PEKIO,COORD,206,0x001A79,1.80,-5.78,1.16,,1726450204.279
$PEKIO,COORD,103,0x001A2C,1.35,-5.28,1.16,,1726450204.300
$PEKIO,COORD,207,0x001A79,1.80,-5.87,1.14,,1726450204.380
$PEKIO,COORD,104,0x001A2C,1.34,-5.39,1.17,,1726450204.400
$PEKIO,COORD,208,0x001A79,1.79,-5.90,1.14,,1726450204.482
$PEKIO,COORD,105,0x001A2C,1.33,-5.50,1.17,,1726450204.501
$PEKIO,COORD,209,0x001A79,1.77,-5.90,1.14,,1726450204.582
$PEKIO,COORD,106,0x001A2C,1.31,-5.60,1.18,,1726450204.602
$PEKIO,COORD,210,0x001A79,1.75,-5.87,1.13,,1726450204.680
$PEKIO,COORD,107,0x001A2C,1.30,-5.68,1.18,,1726450204.702
$PEKIO,COORD,211,0x001A79,1.73,-5.83,1.11,,1726450204.782
$PEKIO,COORD,108,0x001A2C,1.29,-5.75,1.19,,1726450204.802
$PEKIO,COORD,212,0x001A79,1.74,-5.77,1.09,,1726450204.882
$PEKIO,COORD,109,0x001A2C,1.28,-5.81,1.20,,1726450204.900
$PEKIO,COORD,213,0x001A79,1.75,-5.74,1.07,,1726450204.983
